"","Player_Season_Team","Nationality","PC1","PC2","Cluster","Player","Season","Team.x"
"1913","Yibo Wang_2018_ZCB",0,-1.60723421621683,1.09918611072493,5,"Yibo Wang",2018,"ZCB"
"1914","Yichao Huang_2018_FUJ",0,-2.44715553121471,0.133289456819501,7,"Yichao Huang",2018,"FUJ"
"1915","Yifan Hou_2018_JIA",0,-1.73924191676264,0.476137360322248,7,"Yifan Hou",2018,"JIA"
"1916","Ying Zhu_2018_SDS",0,-2.17226756561613,-3.15852326620475,8,"Ying Zhu",2018,"SDS"
"1917","Ying-Chun Chen_2018_GFD",0,-2.0198701913207,1.66527053282524,7,"Ying-Chun Chen",2018,"GFD"
"1918","Yinglun Shao_2018_QIN",0,-1.27791515419734,-2.3973608879078,9,"Yinglun Shao",2018,"QIN"
"1919","Yongpeng Zhang_2018_GFD",0,-0.291752199810794,-2.55168259776492,6,"Yongpeng Zhang",2018,"GFD"
"1920","Yu Dehao_2018_DON",0,0.062561612415323,1.53309060568762,5,"Yu Dehao",2018,"DON"
"1921","Yu Liang_2018_BEIK",0,-1.25052883971406,0.37373451319687,7,"Yu Liang",2018,"BEIK"
"1922","Yu Shulong_2018_BEIK",0,-2.93400486728325,0.129519820024748,10,"Yu Shulong",2018,"BEIK"
"1923","Yuanyu Li_2018_JIA",0,0.401201461708778,-1.29445310432764,6,"Yuanyu Li",2018,"JIA"
"1924","YuBo Xia_2018_JIL",0,-2.24667844063272,-0.472518948433025,10,"YuBo Xia",2018,"JIL"
"1925","Yufeng Han_2018_DON",0,-1.75000869059563,-0.658022970442778,9,"Yufeng Han",2018,"DON"
"1926","Yujia Wu_2018_ZGL",0,0.124622358761815,-0.91965516850843,9,"Yujia Wu",2018,"ZGL"
"1927","Zhai Yi_2018_QIN",0,-0.683410823650805,-0.97627464814365,9,"Zhai Yi",2018,"QIN"
"1928","Zhandong Zhou_2018_QIN",0,-2.30676213026684,1.92615535763392,5,"Zhandong Zhou",2018,"QIN"
"1929","Zhang Fan_2018_BEIK",0,-2.63691610268001,0.679305448222454,7,"Zhang Fan",2018,"BEIK"
"1930","Zhang Kai_2018_DON",0,-0.387516508367925,-2.6969110499426,8,"Zhang Kai",2018,"DON"
"1931","Zhang Xu_2018_BFT",0,-2.01281116490063,-0.869423251405472,9,"Zhang Xu",2018,"BFT"
"1932","Zhang Zelong_2018_SZD",0,-1.8463027040459,-0.158160374109974,9,"Zhang Zelong",2018,"SZD"
"1933","Zhang Zuming_2018_BFT",0,-1.68327754049735,-0.318301692907078,7,"Zhang Zuming",2018,"BFT"
"1934","Zhao Jiwei_2018_LIA",0,-1.94499741315375,1.50770147287012,5,"Zhao Jiwei",2018,"LIA"
"1935","ZhaoBao Ge_2018_SZD",0,1.85498564808925,-0.920597032244394,6,"ZhaoBao Ge",2018,"SZD"
"1936","Zhe Sun_2018_FUJ",0,1.06983220186257,-4.35441923954501,8,"Zhe Sun",2018,"FUJ"
"1937","Zhelin Wang_2018_FUJ",0,5.72611621643571,-0.892590484709752,2,"Zhelin Wang",2018,"FUJ"
"1938","Zhenduo Leng_2018_TONG",0,-1.96282401953805,-0.645508565333749,10,"Zhenduo Leng",2018,"TONG"
"1939","Zheng Liu_2018_ZGL",0,-0.423561582244377,0.892841921364475,5,"Zheng Liu",2018,"ZGL"
"1940","Zheng Wang_2018_BEIK",0,2.0300656000255,-2.78568063679548,3,"Zheng Wang",2018,"BEIK"
"1941","Zhennian Zuo_2018_SICH",0,-1.93173751530361,-0.461426672959876,7,"Zhennian Zuo",2018,"SICH"
"1942","Zhi Luo_2018_SDS",0,-4.13304866436393,0.504614626478134,7,"Zhi Luo",2018,"SDS"
"1943","Zhi Xuan Liu_2018_LIA",0,-3.51129336715303,1.00880067977559,7,"Zhi Xuan Liu",2018,"LIA"
"1944","Zhihan Zhang_2018_TIA",0,-3.05783648518014,0.78600946471574,7,"Zhihan Zhang",2018,"TIA"
"1945","Zhijiang Xing_2018_SZD",0,-1.58834904918955,-1.00227974267427,9,"Zhijiang Xing",2018,"SZD"
"1946","ZhongHao Xu_2018_BFT",0,2.53925156467117,-2.33022153667968,3,"ZhongHao Xu",2018,"BFT"
"1947","Zhou Peng_2018_GST",0,0.281925376798386,1.02390994491364,4,"Zhou Peng",2018,"GST"
"1948","Zhou Zhao_2018_JIA",0,-2.64158207853442,0.6576319505009,7,"Zhou Zhao",2018,"JIA"
"1949","Zhu Rongzhen_2018_SHA",0,3.2074522422857,-3.39026297073237,3,"Zhu Rongzhen",2018,"SHA"
"1950","Zhun Zheng_2018_GFD",0,-0.733003562594547,-0.976299559021841,9,"Zhun Zheng",2018,"GFD"
"1951","Zhuo Zhang_2018_BSD",0,-1.42098749927742,-2.26395651714024,9,"Zhuo Zhang",2018,"BSD"
"1952","Zijie Shen_2018_DON",0,3.16466691578192,-2.17280045946274,3,"Zijie Shen",2018,"DON"
"1953","Zikai Meng_2018_TIA",0,-0.0482044614780045,-1.147855129565,9,"Zikai Meng",2018,"TIA"
"1954","Ziming Fan_2018_XIN",0,2.74395592003586,-2.72459740975528,3,"Ziming Fan",2018,"XIN"
"1955","Zirui Wang_2018_XIN",0,-1.59218601408324,0.544954914798528,5,"Zirui Wang",2018,"XIN"
"1956","Zong Zan_2018_QIN",0,1.43708361536216,-1.05934434478291,6,"Zong Zan",2018,"QIN"
"1957",". Rufukatijiang_2019_XIN",0,2.32586953584322,-1.92658198562857,3,". Rufukatijiang",2019,"XIN"
"1958","Abudurexiti Abudushalamu_2019_XIN",0,0.51483037429356,1.01423954586877,4,"Abudurexiti Abudushalamu",2019,"XIN"
"1959","Ailun Guo_2019_LIA",0,2.21408312983284,2.75445019437464,1,"Ailun Guo",2019,"LIA"
"1960","Ang Lee_2019_JIL",0,-1.12685871547078,-3.03323775944639,6,"Ang Lee",2019,"JIL"
"1961","Azat Aersilan_2019_BFT",0,-0.979356837658182,2.7287011092404,4,"Azat Aersilan",2019,"BFT"
"1962","Bai Haotian_2019_DON",0,-0.196189336205141,-0.486749337909733,5,"Bai Haotian",2019,"DON"
"1963","Biao Zhang_2019_JIL",0,0.252459470050749,-1.55626716176461,6,"Biao Zhang",2019,"JIL"
"1964","Bolong Meng_2019_BEIK",0,-1.40385875359375,2.70071417078655,5,"Bolong Meng",2019,"BEIK"
"1965","Cairen Zhang_2019_BSD",0,-2.16126751527045,-1.5039597670399,9,"Cairen Zhang",2019,"BSD"
"1966","Caiyu Tang_2019_XIN",0,-2.2075260759687,1.29098310651456,7,"Caiyu Tang",2019,"XIN"
"1967","ChangChun Yu_2019_TONG",0,-2.86466935094476,0.904389984201885,7,"ChangChun Yu",2019,"TONG"
"1968","Changdong Yu_2019_XIN",0,0.799564437897287,-1.96591886456142,6,"Changdong Yu",2019,"XIN"
"1969","ChangYi Chai_2019_JIL",0,-3.11928797492943,0.3167602269368,7,"ChangYi Chai",2019,"JIL"
"1970","Chen Chen_2019_SICH",0,-1.96366204489172,1.18494631571439,7,"Chen Chen",2019,"SICH"
"1971","Chen Linjian_2019_FUJ",0,-0.565822407899967,1.94063062046814,4,"Chen Linjian",2019,"FUJ"
"1972","Chen Peidong_2019_SHA",0,-1.05667004609452,1.34805449134112,4,"Chen Peidong",2019,"SHA"
"1973","Chen Yu_2019_BFT",0,-0.339892670052345,-1.87490020885322,6,"Chen Yu",2019,"BFT"
"1974","Cheng Jia_2019_SHA",0,1.51100086623961,-1.64957428056849,6,"Cheng Jia",2019,"SHA"
"1975","Cheng Zhong_2019_JIL",0,-0.965772034306005,-0.122243767765215,9,"Cheng Zhong",2019,"JIL"
"1976","Chengyu Zhang_2019_QIN",0,-0.180511010929836,1.62043971161637,4,"Chengyu Zhang",2019,"QIN"
"1977","Chou Yi-Hsiang_2019_BSD",0,-3.35214083011871,0.207605290695089,7,"Chou Yi-Hsiang",2019,"BSD"
"1978","Chunjun Zhang_2019_SDS",0,-2.2366812136595,-0.915118627745411,10,"Chunjun Zhang",2019,"SDS"
"1979","Chunqing Liu_2019_SZD",0,-1.72865453447231,-0.151150732279788,5,"Chunqing Liu",2019,"SZD"
"1980","Da Meng_2019_SICH",0,-2.99997940398504,1.97013260681026,7,"Da Meng",2019,"SICH"
"1981","Dapeng Zhao_2019_QIN",0,-1.06936650051809,0.471044623030036,5,"Dapeng Zhao",2019,"QIN"
"1982","Dayu Zhang_2019_ZCB",0,0.864560540641464,-1.79600721303379,6,"Dayu Zhang",2019,"ZCB"
"1983","Dejun Han_2019_LIA",0,4.30440214471474,-2.00692653039195,3,"Dejun Han",2019,"LIA"
"1984","Deshaui Shi_2019_TIA",0,1.51243239629934,0.908403325945999,4,"Deshaui Shi",2019,"TIA"
"1985","Du Runwang_2019_GST",0,-2.20843735066517,-0.322739821881601,7,"Du Runwang",2019,"GST"
"1986","Duo Meng_2019_DON",0,-2.85720247094926,-0.834801683331357,10,"Duo Meng",2019,"DON"
"1987","Fanri Zeng_2019_GST",0,1.27504076955377,-3.83615962626414,8,"Fanri Zeng",2019,"GST"
"1988","Fei Cao_2019_FUJ",0,-2.14823176504165,-0.908798993780843,5,"Fei Cao",2019,"FUJ"
"1989","Fengbo Liu_2019_GFD",0,-2.89270049563069,0.507379469681709,7,"Fengbo Liu",2019,"GFD"
"1990","Gang Yu_2019_SICH",0,2.66801711409935,-3.80416474754396,8,"Gang Yu",2019,"SICH"
"1991","Gen Li_2019_SDS",0,-1.15045765500682,0.52786723382724,9,"Gen Li",2019,"SDS"
"1992","Guangyang Miao_2019_BFT",0,1.34410837662708,-2.51165540906792,8,"Guangyang Miao",2019,"BFT"
"1993","Guo Xiaopeng_2019_SZD",0,-2.6827175120554,-1.00509090980717,9,"Guo Xiaopeng",2019,"SZD"
"1994","Guo Xu_2019_LIA",0,-3.51666953656811,0.0686970169377323,7,"Guo Xu",2019,"LIA"
"1995","Guo Yifei_2019_TONG",0,-2.09993068224656,-1.03501423720666,9,"Guo Yifei",2019,"TONG"
"1996","Hanchen Luo_2019_SDS",0,-0.414998275411265,1.98296141625507,4,"Hanchen Luo",2019,"SDS"
"1997","HanJun Chang_2019_SZD",0,-0.368214004392655,2.07061726607501,5,"HanJun Chang",2019,"SZD"
"1998","Hanlin Dong_2019_SDS",0,2.82411393161816,-1.5562165358046,3,"Hanlin Dong",2019,"SDS"
"1999","HanLin Tao_2019_SHA",0,3.53892443573817,-2.14528670728508,3,"HanLin Tao",2019,"SHA"
"2000","Hao Fu_2019_BFT",0,4.43316549062225,-1.51525283403362,3,"Hao Fu",2019,"BFT"
"2001","Haojia Zhang_2019_GST",0,-2.02070097238442,-0.765607158150551,10,"Haojia Zhang",2019,"GST"
"2002","Haowen Guo_2019_BFT",0,2.7036383874904,0.736232208547494,1,"Haowen Guo",2019,"BFT"
"2003","He Zhongda_2019_FUJ",0,-0.50929969496233,-1.17881790930041,9,"He Zhongda",2019,"FUJ"
"2004","Hegi Teng_2019_SZD",0,-1.60482024397772,-0.660053489015313,5,"Hegi Teng",2019,"SZD"
"2005","Heng Yifeng_2019_GFD",0,-3.36138206900405,0.211665680598928,7,"Heng Yifeng",2019,"GFD"
"2006","Hong Wang_2019_JIA",0,-1.50901393376495,1.68092785501397,5,"Hong Wang",2019,"JIA"
"2007","Hongfei Shi_2019_JIA",0,-2.81890045185091,2.68805045883856,5,"Hongfei Shi",2019,"JIA"
"2008","Honghan Li_2019_SHA",0,-1.47718029748967,1.41155620125151,5,"Honghan Li",2019,"SHA"
"2009","Huaibo Dai_2019_JIL",0,-1.67931502464225,0.365653365221703,7,"Huaibo Dai",2019,"JIL"
"2010","Huang Rongqi_2019_JIA",0,-0.632064375713682,0.806458900631007,5,"Huang Rongqi",2019,"JIA"
"2011","Huang Xu_2019_SDS",0,-2.92054020475912,1.96068184458382,7,"Huang Xu",2019,"SDS"
"2012","Jia Mingru_2019_GFD",0,-2.1647806754578,1.14016444975904,7,"Jia Mingru",2019,"GFD"
"2013","JiaHan Xu_2019_QIN",0,-0.954988612198453,0.166168688022106,5,"JiaHan Xu",2019,"QIN"
"2014","Jiang Yuxing_2019_JIL",0,0.81719098569829,0.439204732471328,5,"Jiang Yuxing",2019,"JIL"
"2015","Jianghuai Li_2019_FUJ",0,-2.96425995531216,0.530767775562568,10,"Jianghuai Li",2019,"FUJ"
"2016","JiangPeng Duan_2019_BSD",0,-2.30997587566965,1.08232358489508,7,"JiangPeng Duan",2019,"BSD"
"2017","Jianhua Song_2019_TONG",0,-1.43509385434726,0.911829475558238,7,"Jianhua Song",2019,"TONG"
"2018","Jianlian Yi_2019_GST",0,4.70464461022609,-0.459166344930713,2,"Jianlian Yi",2019,"GST"
"2019","Jiao Haolong_2019_QIN",0,0.200278615548632,-1.36218174443131,6,"Jiao Haolong",2019,"QIN"
"2020","Jiaren Zhao_2019_ZGL",0,1.51884185235856,-1.06300083229807,8,"Jiaren Zhao",2019,"ZGL"
"2021","Jiayi Zhao_2019_ZGL",0,-0.60935258635718,-0.514905539699363,9,"Jiayi Zhao",2019,"ZGL"
"2022","Jin Xin_2019_TIA",0,-0.620484890147334,-0.337171013542623,9,"Jin Xin",2019,"TIA"
"2023","Jing Hanyi_2019_SICH",0,-0.517422490135897,0.0857639556723874,9,"Jing Hanyi",2019,"SICH"
"2024","Jingjia He_2019_TONG",0,-0.819098789525112,-1.34775547944874,9,"Jingjia He",2019,"TONG"
"2025","Jinglong Li_2019_ZGL",0,-2.81402096815739,2.04402796873914,7,"Jinglong Li",2019,"ZGL"
"2026","Jingyu Li_2019_SHA",0,-2.34969210465449,0.732327347665569,7,"Jingyu Li",2019,"SHA"
"2027","JinLin Guo_2019_JIL",0,-1.37814935030078,-0.431892797919173,9,"JinLin Guo",2019,"JIL"
"2028","Jinlong Chen_2019_BEIK",0,-1.93678790510122,-1.01566928732285,9,"Jinlong Chen",2019,"BEIK"
"2029","Jinming Cui_2019_JIL",0,-0.435646459743238,0.814803322174638,4,"Jinming Cui",2019,"JIL"
"2030","Jinqiu Hu_2019_ZGL",0,3.27963323079122,-1.70867633836591,3,"Jinqiu Hu",2019,"ZGL"
"2031","Jinxiao Li_2019_ZGL",0,-0.152299846108247,-3.40674873051037,8,"Jinxiao Li",2019,"ZGL"
"2032","Junfei Ren_2019_GST",0,1.52361821509089,-0.500228312911545,6,"Junfei Ren",2019,"GST"
"2033","Junjie Wang_2019_BFT",0,0.290675627212946,0.196584777336583,5,"Junjie Wang",2019,"BFT"
"2034","Junwei Ren_2019_SZD",0,0.75205202190632,0.612869192648985,4,"Junwei Ren",2019,"SZD"
"2035","Kai Guo_2019_GFD",0,1.9317422265973,-1.56202302664846,6,"Kai Guo",2019,"GFD"
"2036","Kamiran Sidikejiang_2019_FUJ",0,-2.97795546930577,0.705110179055914,7,"Kamiran Sidikejiang",2019,"FUJ"
"2037","Ke Wu_2019_SHA",0,-0.469261101250279,-2.22259886270335,8,"Ke Wu",2019,"SHA"
"2038","Kelanbaike Makan_2019_XIN",0,-3.14332280160817,0.772780756568394,7,"Kelanbaike Makan",2019,"XIN"
"2039","Kun Si_2019_GFD",0,-1.4220454395187,0.434202846461217,9,"Kun Si",2019,"GFD"
"2040","Lai Junhao_2019_ZCB",0,0.571246658596542,-1.98376291552809,6,"Lai Junhao",2019,"ZCB"
"2041","Lei Fu_2019_ZCB",0,-1.84884006219112,-0.306683704569846,9,"Lei Fu",2019,"ZCB"
"2042","Lei Meng_2019_BFT",0,-0.202218062178596,1.71968977331859,4,"Lei Meng",2019,"BFT"
"2043","Li Bairun_2019_TONG",0,-1.11651639381756,0.818340070326286,5,"Li Bairun",2019,"TONG"
"2044","Li Keqi_2019_SICH",0,-3.42971734656604,0.354397816471036,10,"Li Keqi",2019,"SICH"
"2045","Li Rongpei_2019_TIA",0,-1.10861889722454,1.86994076352124,4,"Li Rongpei",2019,"TIA"
"2046","Li Yi_2019_JIA",0,-0.84926256037868,0.691040251996162,5,"Li Yi",2019,"JIA"
"2047","Liang Cai_2019_SDS",0,-1.90436291932355,-0.297809075697728,9,"Liang Cai",2019,"SDS"
"2048","Lin Chang_2019_BSD",0,-0.421562282074458,-1.46991813114858,9,"Lin Chang",2019,"BSD"
"2049","Lin Qi_2019_XIN",0,-0.421294051941308,-0.104168560221998,9,"Lin Qi",2019,"XIN"
"2050","Lingxu Zeng_2019_XIN",0,0.164195643948867,2.6020554908922,5,"Lingxu Zeng",2019,"XIN"
"2051","Lipeng Liu_2019_XIN",0,-1.32523065518233,1.17765987519845,5,"Lipeng Liu",2019,"XIN"
"2052","Liu Chuanxing_2019_QIN",0,4.42795104143134,-3.77249127263593,3,"Liu Chuanxing",2019,"QIN"
"2053","Liu Guangcen_2019_SZD",0,-1.05386119985744,-0.614591575010448,9,"Liu Guangcen",2019,"SZD"
"2054","Liu Hang_2019_BFT",0,0.727886895477139,-0.0976999100724875,9,"Liu Hang",2019,"BFT"
"2055","Liu Quanbiao_2019_GST",0,-1.72261160804688,0.462144480719996,5,"Liu Quanbiao",2019,"GST"
"2056","Liu Shuai_2019_TIA",0,-1.95894466258756,0.877998542550113,10,"Liu Shuai",2019,"TIA"
"2057","Liu Yan Yu_2019_LIA",0,2.87157636460774,-4.69455086494694,8,"Liu Yan Yu",2019,"LIA"
"2058","Liu Zeyi_2019_ZCB",0,1.10037410236984,-2.53612445639802,6,"Liu Zeyi",2019,"ZCB"
"2059","Long-Mao Hu_2019_FUJ",0,-1.66997513502557,-0.101222540896851,5,"Long-Mao Hu",2019,"FUJ"
"2060","Lu Wenbo_2019_ZCB",0,-2.20936847299928,0.532414774397281,7,"Lu Wenbo",2019,"ZCB"
"2061","Lu Yiwen_2019_DON",0,-0.898457972516689,0.204587138036263,9,"Lu Yiwen",2019,"DON"
"2062","Luo Kaiwen_2019_BFT",0,-1.11302074287102,0.588591463051694,7,"Luo Kaiwen",2019,"BFT"
"2063","Lutubula Lutubula_2019_XIN",0,3.66260465476685,-2.86807012683029,8,"Lutubula Lutubula",2019,"XIN"
"2064","Max Zhang_2019_SDS",0,1.63942326180284,-3.39771387616741,6,"Max Zhang",2019,"SDS"
"2065","Mengjun Xu_2019_BEIK",0,-3.2935580454311,1.34423984573034,7,"Mengjun Xu",2019,"BEIK"
"2066","Minchen Chong_2019_LIA",0,-3.37977605149553,0.579962610431279,7,"Minchen Chong",2019,"LIA"
"2067","Ming Lian_2019_JIL",0,-0.396483867676729,-2.2168200761494,6,"Ming Lian",2019,"JIL"
"2068","Ming-Yu Liu_2019_FUJ",0,-2.80425619693141,0.469968200069272,10,"Ming-Yu Liu",2019,"FUJ"
"2069","Mingxin Ju_2019_SDS",0,-0.830708451935719,-0.115806497147515,9,"Mingxin Ju",2019,"SDS"
"2070","Mingxuan Hu_2019_GST",0,-0.555919410746595,1.46983011610415,5,"Mingxuan Hu",2019,"GST"
"2071","Mingyang Sun_2019_GFD",0,-0.716227286236202,-0.997971345276561,9,"Mingyang Sun",2019,"GFD"
"2072","Mingzhi Xu_2019_FUJ",0,1.27373742403761,3.26734105696117,1,"Mingzhi Xu",2019,"FUJ"
"2073","Mo Mengcheng_2019_SICH",0,-2.68620201130342,0.380607461140203,7,"Mo Mengcheng",2019,"SICH"
"2074","Muhao Li_2019_DON",0,3.11334329560626,-2.54032112395762,3,"Muhao Li",2019,"DON"
"2075","Ning Hongyu_2019_BFT",0,-0.426058903480306,-0.512790314875714,9,"Ning Hongyu",2019,"BFT"
"2076","Pan Ning_2019_TIA",0,0.0152861864561956,-2.80808883839928,8,"Pan Ning",2019,"TIA"
"2077","Peizuo Hou_2019_SHA",0,-0.487643567415946,-1.03578064716013,5,"Peizuo Hou",2019,"SHA"
"2078","Pengfei Yan_2019_SZD",0,2.3700525701416,-2.49831888855857,3,"Pengfei Yan",2019,"SZD"
"2079","Qian Wu_2019_ZCB",0,0.0881247905457693,3.97337547404283,4,"Qian Wu",2019,"ZCB"
"2080","Qiao Wenhan_2019_TONG",0,-1.28333309533678,0.191757769747994,9,"Qiao Wenhan",2019,"TONG"
"2081","Qing-Ming Wang_2019_QIN",0,-1.82584551392599,0.592910730474468,7,"Qing-Ming Wang",2019,"QIN"
"2082","Qingpeng Zhang_2019_SHA",0,-1.5628284972173,3.18698864231357,5,"Qingpeng Zhang",2019,"SHA"
"2083","Quan Gu_2019_DON",0,0.0961632162927821,0.962328230386442,4,"Quan Gu",2019,"DON"
"2084","Quanxi Wu_2019_JIA",0,3.67417603852438,-2.20841876003519,3,"Quanxi Wu",2019,"JIA"
"2085","Rong Zifeng_2019_DON",0,-1.74101300767944,1.29232336917297,5,"Rong Zifeng",2019,"DON"
"2086","Ruheng Wang_2019_SHA",0,-1.20374521686209,2.48594687003822,5,"Ruheng Wang",2019,"SHA"
"2087","Rui Zhao_2019_GST",0,0.700193288255521,2.75025391462111,5,"Rui Zhao",2019,"GST"
"2088","Ruoyu Su_2019_ZGL",0,0.763995112050259,-2.32975959646836,6,"Ruoyu Su",2019,"ZGL"
"2089","Shang Gao_2019_BEIK",0,-0.791487391229765,-1.22905172691623,9,"Shang Gao",2019,"BEIK"
"2090","Shaojie Wang_2019_BEIK",0,1.67866928893038,-2.5692823526855,6,"Shaojie Wang",2019,"BEIK"
"2091","Shengdong Li_2019_TONG",0,-0.785392398549584,-1.3897311068558,9,"Shengdong Li",2019,"TONG"
"2092","Shengwei Wan_2019_GST",0,0.195562462865647,-3.66114627025446,8,"Shengwei Wan",2019,"GST"
"2093","ShiYan Gao_2019_LIA",0,-1.87370883036621,1.77358551021194,5,"ShiYan Gao",2019,"LIA"
"2094","Shuai Yuan_2019_SZD",0,-2.89539536888957,2.25966192918569,7,"Shuai Yuan",2019,"SZD"
"2095","Shuaipeng Cheng_2019_ZCB",0,-0.688509191561072,1.4490444531545,5,"Shuaipeng Cheng",2019,"ZCB"
"2096","Shuo Fang_2019_BSD",0,-1.13064819975582,2.68513031375061,4,"Shuo Fang",2019,"BSD"
"2097","Shuo Han_2019_BFT",0,-0.83326608559122,1.7914275141952,5,"Shuo Han",2019,"BFT"
"2098","Siyao Sun_2019_TONG",0,-0.274101312991622,-1.49619182541239,6,"Siyao Sun",2019,"TONG"
"2099","Siyu He_2019_TIA",0,-0.928198927333039,1.10075544034145,5,"Siyu He",2019,"TIA"
"2100","Songtao Zhang_2019_SICH",0,-0.0393490358071513,-3.13731566155335,8,"Songtao Zhang",2019,"SICH"
"2101","Su Wei_2019_GST",0,2.30285530544038,-4.66182221738851,8,"Su Wei",2019,"GST"
"2102","Sun Chunpeng_2019_FUJ",0,-0.729782054849016,-2.00795595670818,6,"Sun Chunpeng",2019,"FUJ"
"2103","Sun Minghui_2019_ZGL",0,-0.244881555702932,3.0685818628776,4,"Sun Minghui",2019,"ZGL"
"2104","TaiLong Zhao_2019_QIN",0,-2.64085183695705,0.635432445926561,7,"TaiLong Zhao",2019,"QIN"
"2105","Tal Co_2019_XIN",0,-2.53583742140888,3.14194214246502,7,"Tal Co",2019,"XIN"
"2106","Tang Jie_2019_FUJ",0,0.656004013539112,0.615898727214486,5,"Tang Jie",2019,"FUJ"
"2107","Tangwen Yuan_2019_SICH",0,-1.69582217531198,2.16088931252651,5,"Tangwen Yuan",2019,"SICH"
"2108","Taruike Jianiyou_2019_BSD",0,0.663190080012315,-3.60843802134306,8,"Taruike Jianiyou",2019,"BSD"
"2109","Tian Guisen_2019_SZD",0,-0.674830372575011,0.813370195533672,5,"Tian Guisen",2019,"SZD"
"2110","Tian Jiafu_2019_SHA",0,-2.52025946982057,-0.18771738389563,7,"Tian Jiafu",2019,"SHA"
"2111","Tian Yu_2019_TIA",0,0.248416470316496,0.704200157955301,4,"Tian Yu",2019,"TIA"
"2112","Tian Yuheng_2019_GFD",0,-0.842653136351894,0.700496267508417,5,"Tian Yuheng",2019,"GFD"
"2113","Tian-ju He_2019_LIA",0,-1.90725631063514,0.620398876443368,7,"Tian-ju He",2019,"LIA"
"2114","Tianyi Hou_2019_SICH",0,-0.826915937597091,-1.08564161883145,9,"Tianyi Hou",2019,"SICH"
"2115","Tianyi Liu_2019_JIL",0,-1.32391514354733,-0.112586631495853,9,"Tianyi Liu",2019,"JIL"
"2116","Tianyi Yao_2019_GFD",0,-2.70669211677112,1.27485473698866,7,"Tianyi Yao",2019,"GFD"
"2117","Tianyi Zhao_2019_ZGL",0,-0.320008211483827,-3.09199816024798,8,"Tianyi Zhao",2019,"ZGL"
"2118","Tonglin Sun_2019_BEIK",0,-0.0979126180799812,-1.57825445031581,6,"Tonglin Sun",2019,"BEIK"
"2119","Tursun Mardan_2019_TONG",0,-1.0315917568912,-3.9129959492085,8,"Tursun Mardan",2019,"TONG"
"2120","Wang Huadong_2019_LIA",0,-2.43348149577383,-1.34326540816726,10,"Wang Huadong",2019,"LIA"
"2121","Wang Rui_2019_TONG",0,-1.40725306510849,-1.98428386169135,9,"Wang Rui",2019,"TONG"
"2122","Wang Ruize_2019_QIN",0,-0.076452394794295,-0.222910387249195,9,"Wang Ruize",2019,"QIN"
"2123","Wang Tong_2019_SDS",0,1.13022697923767,-0.640754729420555,6,"Wang Tong",2019,"SDS"
"2124","Wang Zilu_2019_ZCB",0,-0.146694071539893,-1.5882446293109,8,"Wang Zilu",2019,"ZCB"
"2125","Wei Liu_2019_TIA",0,-1.52668876281542,-1.8204361924933,9,"Wei Liu",2019,"TIA"
"2126","Wei Liu_2019_JIA",0,-1.09148897453386,-2.26778366828237,9,"Wei Liu",2019,"JIA"
"2127","Wei Lu_2019_TONG",0,-2.9233084588407,1.30741319713853,7,"Wei Lu",2019,"TONG"
"2128","Weihan Lin_2019_QIN",0,-1.55557467663544,2.44214193759037,5,"Weihan Lin",2019,"QIN"
"2129","Weize Jiang_2019_JIL",0,-2.69818090058286,3.00625459455154,7,"Weize Jiang",2019,"JIL"
"2130","Xiang Tianyu_2019_BFT",0,-0.780812146168578,1.52001075963633,5,"Xiang Tianyu",2019,"BFT"
"2131","Xiaochuan Di_2019_BSD",0,1.0551062191498,0.440018638636022,4,"Xiaochuan Di",2019,"BSD"
"2132","Xiaohui Wang_2019_BSD",0,-3.84171198105062,0.553944914737806,7,"Xiaohui Wang",2019,"BSD"
"2133","Xiaotian Lin_2019_ZCB",0,0.733999328580181,-0.390368852905209,5,"Xiaotian Lin",2019,"ZCB"
"2134","Xiaoxu Li_2019_LIA",0,-0.689148616555892,-1.86744417529834,6,"Xiaoxu Li",2019,"LIA"
"2135","XiaoYu Liu_2019_BSD",0,-0.445353926992896,0.643698297553994,5,"XiaoYu Liu",2019,"BSD"
"2136","Xin Sun_2019_JIA",0,-2.62888471153948,-1.45214088807796,10,"Xin Sun",2019,"JIA"
"2137","Xining He_2019_DON",0,-1.19961209121313,1.13710166172936,4,"Xining He",2019,"DON"
"2138","Xinkai Wang_2019_GST",0,-3.03489071683464,0.837341751145996,7,"Xinkai Wang",2019,"GST"
"2139","Xu Jie_2019_GST",0,-2.98716213862936,1.96239307320387,10,"Xu Jie",2019,"GST"
"2140","Xudong Luo_2019_SDS",0,-0.474781721706702,0.699434357119971,5,"Xudong Luo",2019,"SDS"
"2141","Xuhang Zhu_2019_ZCB",0,0.0119610100349954,0.824630000523663,4,"Xuhang Zhu",2019,"ZCB"
"2142","Xuhong Zhao_2019_QIN",0,2.02457816617262,-3.93660058497267,8,"Xuhong Zhao",2019,"QIN"
"2143","Xuxin Zhao_2019_JIA",0,-0.699541908739948,-4.02517877241162,8,"Xuxin Zhao",2019,"JIA"
"2144","Yacai Xie_2019_FUJ",0,-1.28244736157564,-0.52103336911103,5,"Yacai Xie",2019,"FUJ"
"2145","Yan Peng_2019_SDS",0,-1.86220791668165,0.630119525221535,7,"Yan Peng",2019,"SDS"
"2146","Yang Jinmeng_2019_QIN",0,-1.61004061142886,0.116042734541108,9,"Yang Jinmeng",2019,"QIN"
